airportId,iata,longitude,latitude
KPSC,PSC,-119.11900329589844,46.26470184326172
KPSM,PSM,-70.8233032227,43.0778999329
KPSP,PSP,-116.50700378417969,33.8297004699707
KPTK,PTK,-83.420097351074,42.665500640869
KPUW,PUW,-117.110001,46.7439
KPVD,PVD,-71.420403,41.732601
KPVU,PVU,-111.72299957275,40.219200134277
KPWK,PWK,-87.901494,42.114222
KPWM,PWM,-70.309303,43.646198
KPWT,PWT,-122.76499938965,47.490200042725
KRAL,RAL,-117.4449997,33.95190048
KRAP,RAP,-103.05699920654297,44.0452995300293
KRBL,RBL,-122.251998901,40.1506996155
KRCA,RCA,-103.1039963,44.14500046
KRDD,RDD,-122.2929993,40.50899887
KRDG,RDG,-75.96520233154297,40.378501892089844
KRDM,RDM,-121.1500015,44.2541008
KRDR,RDR,-97.4011993408,47.961101532
KRDU,RDU,-78.7874984741211,35.877601623535156
KRFD,RFD,-89.09719848632812,42.19540023803711
KRHI,RHI,-89.46749877929688,45.63119888305664
KRIC,RIC,-77.3197021484375,37.50519943237305
KRIL,RIL,-107.726997,39.526299
KRIV,RIV,-117.259003,33.880699
KRIW,RIW,-108.459999084,43.064201355
KRKS,RKS,-109.065001,41.5942
KRME,RME,-75.40699768,43.23379898
KRMG,RMG,-85.15799713130001,34.3506011963
KRND,RND,-98.27890015,29.52969933
KRNO,RNO,-119.76799774169922,39.49909973144531
KROA,ROA,-79.975403,37.3255
KROC,ROC,-77.67240142822266,43.118900299072266
KROW,ROW,-104.530998,33.301601
KRSL,RSL,-98.811798095703,38.872100830078
KRST,RST,-92.5,43.90829849243164
KRSW,RSW,-81.75520324707031,26.53619956970215
KRUT,RUT,-72.94960022,43.52939987
KRVS,RVS,-95.984596252441,36.039600372314
KRWF,RWF,-95.08229828,44.54719925
KRWI,RWI,-77.89189910888672,35.856300354003906
KRWL,RWL,-107.1999969,41.80559921
KSAC,SAC,-121.492996216,38.5125007629
KSAF,SAF,-106.088996887,35.617099762
KSAN,SAN,-117.190002441,32.7336006165
KSAT,SAT,-98.469803,29.533701
KSAV,SAV,-81.20210266,32.12760162
KSAW,MQT,-87.395401001,46.353599548300004
KSBA,SBA,-119.8399963,34.42620087
KSBD,SBD,-117.23500061,34.0954017639
KSBN,SBN,-86.31729888916016,41.70869827270508
KSBP,SBP,-120.641998291,35.236801147499996
KSBY,SBY,-75.51029968261719,38.34049987792969
KSCH,SCH,-73.928901672363,42.852500915527
KSCK,SCK,-121.2379989624,37.894199371338
KSDF,SDF,-85.736,38.1744
KSDM,SDM,-116.98000335693,32.572299957275
KSDY,SDY,-104.193001,47.706902
KSEA,SEA,-122.308998,47.449001
KSFB,SFB,-81.23750305175781,28.777599334716797
KSFF,SFF,-117.32299804688,47.682800292969
KSFO,SFO,-122.375,37.61899948120117
KSGF,SGF,-93.38860321,37.24570084
KSGH,SGH,-83.840202331543,39.840301513672
KSGJ,UST,-81.339798,29.9592
KSGR,SGR,-95.65650177002,29.622299194336
KSGU,SGU,-113.510306,37.036389
KSHR,SHR,-106.9800033569336,44.76919937133789
KSHV,SHV,-93.8256,32.446602
KSJC,SJC,-121.929001,37.362598
KSJT,SJT,-100.49600219726562,31.35770034790039
KSKA,SKA,-117.65599823,47.6151008606
KSKF,SKF,-98.58110046,29.38419914
KSLC,SLC,-111.97799682617188,40.78839874267578
KSLE,SLE,-123.0029984,44.90950012
KSLK,SLK,-74.2061996459961,44.38529968261719
KSLN,SLN,-97.6521987915039,38.79100036621094
KSME,SME,-84.6158981323,37.053398132299996
KSMF,SMF,-121.59100341796875,38.69540023803711
KSMN,SMN,-113.880996704,45.1237983704
KSMX,SMX,-120.4570007,34.89889908
KSNA,SNA,-117.8679962,33.67570114
KSNS,SNS,-121.60600280762,36.662799835205
KSNY,SNY,-102.9850006,41.10129929
KSPI,SPI,-89.67790222,39.84410095
KSPS,SPS,-98.491898,33.9888
KSRQ,SRQ,-82.55439758300781,27.39539909362793
KSRR,RUI,-105.53500366211,33.462799072266
KSSC,SSC,-80.47059631,33.97269821
KSSF,SSF,-98.471099853516,29.336999893188
KSSI,SSI,-81.391296,31.1518
KSTC,STC,-94.05989837646484,45.546600341796875
KSTJ,STJ,-94.909698486328,39.771900177002
KSTL,STL,-90.370003,38.748697
KSTP,STP,-93.05999755859375,44.93450164794922
KSTS,STS,-122.8130035,38.50899887
KSUN,SUN,-114.2959976,43.50439835
KSUS,SUS,-90.652000427246,38.662101745605
KSUU,SUU,-121.92700195312,38.262699127197
KSUX,SUX,-96.384399,42.402599
KSVN,SVN,-81.14569855,32.00999832
KSWF,SWF,-74.104797,41.504101
KSWO,SWO,-97.08570098877,36.161201477051
KSYR,SYR,-76.1063003540039,43.11119842529297
KSZL,SZL,-93.547897338867,38.73030090332
KTBN,TBN,-92.14070129,37.74160004
KTCC,TCC,-103.602996826,35.182800293
KTCL,TCL,-87.611396789551,33.220600128174
KTCM,TCM,-122.475997925,47.1376991272
KTCS,TCS,-107.272003174,33.2369003296
KTEB,TEB,-74.060798645,40.85010147089999
KTIK,TIK,-97.386596679688,35.414699554443
KTIW,TIW,-122.5780029,47.26789856
KTIX,TIX,-80.799201965332,28.514799118042
KTLH,TLH,-84.35030364990234,30.396499633789062
KTMB,TMB,-80.4328,25.6479
KTOI,TOI,-86.012101,31.860399
KTOL,TOL,-83.80780029,41.58679962
KTOP,TOP,-95.622497558594,39.068698883057
KTPA,TPA,-82.533203125,27.975500106811523
KTPH,TPH,-117.086998,38.06019974
KTPL,TPL,-97.40779876708984,31.15250015258789
KTRI,TRI,-82.407401,36.475201
KTRK,TKF,-120.13999939,39.319999694799996
KTRM,TRM,-116.16000366211,33.62670135498
KTTD,TTD,-122.40100097656,45.54940032959
KTTN,TTN,-74.8134994506836,40.27669906616211
KTUL,TUL,-95.88809967041016,36.19839859008789
KTUP,TUP,-88.7698974609375,34.26810073852539
KTUS,TUS,-110.938053,32.115004
KTVC,TVC,-85.58219909667969,44.74140167236328
KTVL,TVL,-119.99500274658203,38.89390182495117
KTWF,TWF,-114.487999,42.4818
KTXK,TXK,-93.99099731445312,33.45370101928711
KTYR,TYR,-95.40239715576172,32.35409927368164
KTYS,TYS,-83.9940033,35.81100082
KUIN,UIN,-91.19460297,39.94269943
KUKI,UKI,-123.20099639893,39.125999450684
KUNV,SCE,-77.84870147710001,40.8493003845
KUOX,UOX,-89.536796569824,34.384300231934
KUTS,HTV,-95.5871963501,30.7469005585
KVAD,VAD,-83.1930007935,30.9678001404
KVBG,VBG,-120.583999634,34.7373008728
KVCT,VCT,-96.91850280761719,28.85260009765625
KVEL,VEL,-109.5100021,40.4408989
KVGT,VGT,-115.19400024414,36.21070098877
KVLD,VLD,-83.27670288085938,30.782499313354492
KVNY,VNY,-118.48999786377,34.209800720215
KVOK,VOK,-90.253402709961,43.938999176025
KVPS,VPS,-86.525398,30.4832
KVPZ,VPZ,-87.00710297,41.45399857
KVRB,VRB,-80.417901,27.6556
KVTN,VTN,-100.5479965,42.85779953
KWJF,WJF,-118.2190018,34.74110031
KWMC,WMC,-117.805999756,40.8965988159
KWRB,WRB,-83.5919036865,32.6400985718
KWRI,WRI,-74.59169769,40.0155983
KWRL,WRL,-107.95099639892578,43.9656982421875
KWWD,WWD,-74.9083023071,39.008499145500004
KWWR,WWR,-99.5226667,36.438
KWY,KWY,41.29750061035156,-1.9605599641799927
KWYS,WYS,-111.1179962,44.68840027
KXNA,XNA,-94.306801,36.281898
KYIP,YIP,-83.53040314,42.23789978
KYKM,YKM,-120.5439987,46.56819916
KYKN,YKN,-97.385902404785,42.916698455811
KYNG,YNG,-80.67910004,41.26070023
KZ-0016,TDK,78.4469985961914,45.12620162963867
KZ-0067,BXY,63.210773,45.621994
KZZV,ZZV,-81.89209747310001,39.9444007874
LATI,TIA,19.7206001282,41.4146995544
LBBG,BOJ,27.515199661254883,42.56959915161133
LBGO,GOZ,25.712900161743164,43.15140151977539
LBPD,PDV,24.8508,42.067799
LBSF,SOF,23.411436080932617,42.696693420410156
LBWN,VAR,27.8251,43.232101
LCEN,ECN,33.49610137939453,35.154701232910156
LCLK,LCA,33.624900817871094,34.875099182128906
LCPH,PFO,32.48569869995117,34.71799850463867
LCRA,AKT,32.9879,34.590401
LDDU,DBV,18.268199920654297,42.5614013671875
LDOS,OSI,18.810199737548828,45.46269989013672
LDPL,PUY,13.922200202941895,44.89350128173828
LDRI,RJK,14.570300102233887,45.21689987182617
LDSB,BWK,16.67970085144043,43.285701751708984
LDSP,SPU,16.29800033569336,43.53889846801758
LDZA,ZAG,16.0687999725,45.7429008484
LDZD,ZAD,15.3467,44.108299
LEAB,ABC,-1.8635200262099998,38.9485015869
LEAL,ALC,-0.5581560134887695,38.28219985961914
LEAM,LEI,-2.3701000213623047,36.84389877319336
LEAS,OVD,-6.0346198081970215,43.5635986328125
LEBA,ODB,-4.848879814147949,37.84199905395508
LEBB,BIO,-2.9106099605560303,43.30110168457031
LEBG,RGS,-3.62076,42.357601
LEBL,BCN,2.07846,41.2971
LEBZ,BJZ,-6.8213300704956055,38.891300201416016
LECH,CDT,0.073333,40.213889
LECO,LCG,-8.37726,43.302101
LECU,ECV,-3.78514,40.370701
LEDA,ILD,0.535023,41.728185
LEGE,GRO,2.7605500221,41.901000977
LEGR,GRX,-3.777359962463379,37.18870162963867
LEIB,IBZ,1.3731199502899998,38.872898101800004
LEJR,XRY,-6.060110092163086,36.744598388671875
LELC,MJV,-0.8123890161514282,37.775001525878906
LELN,LEN,-5.65556001663208,42.5890007019043
LEMD,MAD,-3.56264,40.471926
LEMG,AGP,-4.499110221862793,36.67490005493164
LEMH,MAH,4.218649864196777,39.86259841918945
LEMO,OZP,-5.615940093994141,37.17490005493164
LEPA,PMI,2.73881006241,39.551700592
LEPP,PNA,-1.6463299989700317,42.77000045776367
LERS,REU,1.1671700477600098,41.14739990234375
LERT,ROZ,-6.34946012497,36.645198822
LESA,SLM,-5.501989841461182,40.95209884643555
LESO,EAS,-1.7906099557876587,43.35649871826172
LEST,SCQ,-8.415140151977539,42.89630126953125
LETL,TEV,-1.2183,40.403
LETO,TOJ,-3.4458699226379395,40.496700286865234
LEVC,VLC,-0.481625,39.4893
LEVD,VLL,-4.85194015503,41.7061004639
LEVT,VIT,-2.7244699001312256,42.8828010559082
LEVX,VGO,-8.62677001953125,42.2318000793457
LEXJ,SDR,-3.82000994682312,43.427101135253906
LEZG,ZAZ,-1.0415500402450562,41.66619873046875
LEZL,SVQ,-5.8931097984313965,37.417999267578125
LFAC,CQF,1.954759955406189,50.962100982666016
LFAT,LTQ,1.6205899715423584,50.517398834228516
LFAV,XVS,3.46126,50.325802
LFBA,AGF,0.5905560255050659,44.17470169067383
LFBD,BOD,-0.715556025505,44.828300476100004
LFBE,EGC,0.5186110138893127,44.82529830932617
LFBG,CNG,-0.3174999952316284,45.65829849243164
LFBH,LRH,-1.1952799558639526,46.17919921875
LFBI,PIS,0.30666598677635193,46.58769989013672
LFBK,MCU,2.363960027694702,46.222599029541016
LFBL,LIG,1.1794400215148926,45.86280059814453
LFBN,NIT,-0.394529,46.313477
LFBO,TLS,1.36382,43.629101
LFBP,PUF,-0.41861099004745483,43.380001068115234
LFBT,LDE,-0.006438999902456999,43.1786994934082
LFBU,ANG,0.22145600616931915,45.72919845581055
LFBX,PGX,0.815555989742279,45.19810104370117
LFBZ,BIQ,-1.5311111,43.4683333
LFCC,ZAO,1.47528,44.351398
LFCI,LBI,2.1130599975585938,43.91389846801758
LFCK,DCM,2.289180040359497,43.55630111694336
LFCR,RDZ,2.4826700687408447,44.407901763916016
LFCY,RYN,-0.9725000262260437,45.62810134887695
LFDN,RCO,-0.9830560088157654,45.88779830932617
LFEY,IDY,-2.3911099433898926,46.71860122680664
LFGA,CMR,7.359010219573975,48.109901428222656
LFGJ,DLE,5.435063,47.042686
LFHO,OBS,4.372192,44.544203
LFHP,LPY,3.762890100479126,45.0806999206543
LFJL,ETZ,6.25131988525,48.9821014404
LFJR,ANE,-0.312222,47.560299
LFKB,BIA,9.48373031616211,42.55270004272461
LFKC,CLY,8.7930556,42.5244444
LFKF,FSC,9.09778,41.500599
LFKJ,AJA,8.8029203414917,41.92359924316406
LFKS,SOZ,9.406000137329102,41.924400329589844
LFLA,AUF,3.497109889984131,47.85020065307617
LFLB,CMF,5.880229949951172,45.638099670410156
LFLC,CFE,3.1691699028,45.7867012024
LFLD,BOU,2.3702800273895264,47.058101654052734
LFLI,QNJ,6.268390178680001,46.1920013428
LFLL,LYS,5.081111,45.725556
LFLN,SYT,4.0132598876953125,46.412498474121094
LFLO,RNE,4.001389980316162,46.05830001831055
LFLP,NCY,6.1063889,45.9308333
LFLS,GNB,5.32937,45.3629
LFLU,VAF,4.9699,44.9216
LFLV,VHY,3.4037399291992188,46.169700622558594
LFLW,AUR,2.4219400882720947,44.89139938354492
LFLX,CHR,1.721111,46.860278
LFLY,LYN,4.944270133972168,45.72719955444336
LFMD,CEQ,6.95348,43.542
LFMH,EBU,4.296390056610107,45.54059982299805
LFMK,CCF,2.3063199520111084,43.215999603271484
LFML,MRS,5.22142410278,43.439271922
LFMN,NCE,7.215869903560001,43.6584014893
LFMO,XOG,4.866720199584961,44.140499114990234
LFMP,PGF,2.8706700801849365,42.74039840698242
LFMQ,CTT,5.785190105438232,43.252498626708984
LFMT,MPL,3.96301007270813,43.57619857788086
LFMU,BZR,3.3538999557495117,43.32350158691406
LFMV,AVN,4.901830196380615,43.90729904174805
LFNB,MEN,3.53282,44.502102
LFOB,BVA,2.1127800941467285,49.45439910888672
LFOE,EVX,1.2198599576950073,49.02870178222656
LFOH,LEH,0.08805599808692932,49.53390121459961
LFOK,XCR,4.206111111,48.7733333333
LFOP,URO,1.1748000383377075,49.38420104980469
LFOT,TUF,0.727605998516,47.4322013855
LFOU,CET,-0.8770639896392822,47.08209991455078
LFOV,LVA,-0.7429860234260559,48.03139877319336
LFPB,LBG,2.441390037536621,48.969398498535156
LFPC,CSF,2.5191400051116943,49.253501892089844
LFPG,CDG,2.55,49.012798
LFPN,TNF,2.1061899662017822,48.75189971923828
LFPO,ORY,2.3794444,48.7233333
LFPT,POX,2.040833,49.096667
LFPV,VIY,2.1916667,48.7741667
LFQG,NVS,3.1133298873901367,47.002601623535156
LFQJ,XME,4.033120155334473,50.31050109863281
LFQQ,LIL,3.086886,50.563332
LFQT,HZB,2.642240047454834,50.61840057373047
LFQV,XCZ,4.647079944610596,49.78390121459961
LFRB,BES,-4.418540000915527,48.447898864746094
LFRC,CER,-1.4702800512313843,49.65010070800781
LFRD,DNR,-2.0799601078033447,48.58769989013672
LFRE,LBY,-2.3463900089263916,47.289398193359375
LFRF,GFR,-1.564170002937317,48.88309860229492
LFRG,DOL,0.154305994511,49.3652992249
LFRH,LRT,-3.440000057220459,47.76060104370117
LFRI,EDM,-1.3786300420761108,46.701900482177734
LFRJ,LDV,-4.151639938354492,48.53030014038086
LFRK,CFR,-0.44999998807907104,49.173301696777344
LFRM,LME,0.20166699588298798,47.94860076904297
LFRN,RNS,-1.73479,48.0695
LFRO,LAI,-3.47166,48.754398
LFRQ,UIP,-4.167789936065674,47.974998474121094
LFRS,NTE,-1.61073005199,47.153198242200006
LFRT,SBK,-2.85444,48.5378
LFRU,MXN,-3.81577992439,48.6031990051
LFRV,VNE,-2.718559980392456,47.72330093383789
LFRZ,SNR,-2.1566667,47.3105556
LFSB,BSL,7.529167,47.59
LFSD,DIJ,5.09,47.268902
LFSG,EPL,6.06998,48.325001
LFSL,BVE,1.485556,45.039722
LFSN,ENC,6.230460166931152,48.692100524902344
LFST,SXB,7.628230094909668,48.538299560546875
LFTH,TLN,6.14602994919,43.0973014832
LFTW,FNI,4.4163498878479,43.75740051269531
LFVM,MQC,-56.3802986145,47.095500946
LFVP,FSP,-56.173099517822266,46.762901306152344
LGAD,PYR,21.292601,37.9207
LGAL,AXD,25.956300735473633,40.855899810791016
LGAV,ATH,23.9444999695,37.9364013672
LGBL,VOL,22.794300079345703,39.219600677490234
LGHI,JKH,26.140600204467773,38.34320068359375
LGIO,IOA,20.822500228881836,39.6963996887207
LGIR,HER,25.180299758900002,35.3396987915
LGKF,EFL,20.500499725341797,38.12009811401367
LGKL,KLX,22.02549934387207,37.06829833984375
LGKO,KGS,27.091699600219727,36.79330062866211
LGKP,AOK,27.145999908447266,35.4213981628418
LGKR,CFU,19.911699295043945,39.601898193359375
LGKV,KVA,24.619199752807617,40.913299560546875
LGKZ,KZI,21.84079933166504,40.28609848022461
LGMK,JMK,25.348100662231445,37.43510055541992
LGMT,MJT,26.5983009338,39.0567016602
LGPZ,PVK,20.765300750732422,38.925498962402344
LGRP,RHO,28.086200714111328,36.405399322509766
LGRX,GPA,21.4256,38.1511
LGSA,CHQ,24.149700164794922,35.531700134277344
LGSK,JSI,23.503700256347656,39.177101135253906
LGSM,SMI,26.911699295043945,37.689998626708984
LGSR,JTR,25.479299545288086,36.399200439453125
LGST,JSH,26.101299285888672,35.21609878540039
LGTS,SKG,22.97089958190918,40.51969909667969
LGZA,ZTH,20.8843,37.7509
LHBP,BUD,19.261093,47.42976
LHDC,DEB,21.615299224853516,47.48889923095703
LHPP,PEV,18.240996,45.990898
LHSM,SOB,17.159084,46.686391
LHTA,TZR,17.917499542236328,46.39310073852539
LIBC,CRV,17.0802,38.9972
LIBD,BRI,16.760599,41.138901
LIBF,FOG,15.535,41.432899
LIBG,TAR,17.4032,40.517502
LIBN,LCC,18.133301,40.239201
LIBP,PSR,14.1811,42.431702
LIBR,BDS,17.947001,40.6576
LICA,SUF,16.2423,38.905399
LICB,CIY,14.607182,36.994601
LICC,CTA,15.0664,37.466801
LICD,LMP,12.6181,35.497898
LICG,PNL,11.9689,36.816502
LICJ,PMO,13.091,38.175999
LICR,REG,15.6516,38.071201
LICT,TPS,12.488,37.9114
LICZ,NSY,14.9224,37.401699
LIEA,AHO,8.29077,40.632099
LIED,DCI,8.97248,39.354198
LIEE,CAG,9.05428,39.251499
LIEO,OLB,9.51763,40.898701
LIET,TTB,9.68298,39.9188
LIMC,MXP,8.72811,45.6306
LIME,BGY,9.70417,45.673901
LIMF,TRN,7.64963,45.200802
LIMG,ALL,8.12743,44.050598
LIMJ,GOA,8.8375,44.4133
LIML,LIN,9.27674,45.445099
LIMP,PMF,10.2964,44.824501
LIMW,AOT,7.36872,45.738499
LIMZ,CUF,7.62322,44.547001
LIPA,AVB,12.596503,46.031898
LIPB,BZO,11.3264,46.460201
LIPE,BLQ,11.2887,44.5354
LIPH,TSF,12.1944,45.648399
LIPK,FRL,12.0701,44.194801
LIPO,VBS,10.3306,45.428902
LIPQ,TRS,13.4722,45.827499
LIPR,RMI,12.6117,44.020302
LIPU,QPA,11.8479,45.395802
LIPX,VRN,10.8885,45.395699
LIPY,AOI,13.3623,43.616299
LIPZ,VCE,12.3519,45.505299
LIQS,SAY,11.255,43.256302
LIQW,QLP,9.98795,44.088001
LIRA,CIA,12.5949,41.7994
LIRF,FCO,12.2388889,41.8002778
LIRI,QSR,14.9113,40.620399
LIRJ,EBA,10.2394,42.7603
LIRL,QLT,12.909,41.5424
LIRN,NAP,14.2908,40.886002
LIRP,PSA,10.3927,43.683899
LIRQ,FLR,11.2051,43.810001
LIRS,GRS,11.0719,42.759701
LIRZ,PEG,12.5132,43.095901
LJLJ,LJU,14.4576,46.223701
LJMB,MBX,15.686100006103516,46.47990036010742
LJPZ,POW,13.614999771118164,45.4734001159668
LKKU,UHE,17.439699172973633,49.02939987182617
LKKV,KLV,12.914999961853027,50.202999114990234
LKMT,OSR,18.111099243164062,49.6963005065918
LKPD,PED,15.73859977722168,50.01340103149414
LKPO,PRV,17.404699325561523,49.42580032348633
LKPR,PRG,14.26,50.1008
LKTB,BRQ,16.694400787353516,49.15129852294922
LKVO,VOD,14.3958,50.216599
LLBG,TLV,34.88669967651367,32.01139831542969
LLER,ETM,35.011416,29.723694
LLHA,HFA,35.04309844970703,32.80939865112305
LLIB,RPN,35.5718994140625,32.98099899291992
LLMZ,MTZ,35.38859939575195,31.32819938659668
LLNV,VTM,35.012298584,31.208299636799996
LLRM,MIP,34.66669845581055,30.776100158691406
LMML,MLA,14.4775,35.857498
LOWG,GRZ,15.439599990844727,46.9911003112793
LOWI,INN,11.344,47.260201
LOWK,KLU,14.3377,46.642502
LOWL,LNZ,14.1875,48.2332
LOWS,SZG,13.0043001175,47.793300628699996
LOWW,VIE,16.569700241089,48.110298156738
LPAR,AVR,-9.0301,38.883301
LPAZ,SMA,-25.17060089111328,36.97140121459961
LPBG,BGC,-6.70713,41.8578
LPBJ,BYJ,-7.9324,38.078899
LPBR,BGZ,-8.445139884949999,41.5871009827
LPCS,CAT,-9.35523,38.724998
LPFL,FLW,-31.131399154663086,39.455299377441406
LPFR,FAO,-7.96590995789,37.0144004822
LPGR,GRW,-28.029800415039062,39.092201232910156
LPHR,HOR,-28.715900421142578,38.519901275634766
LPLA,TER,-27.090799,38.761799
LPMA,FNC,-16.7745,32.697899
LPMR,QLR,-8.8875,39.828335
LPPD,PDL,-25.6979007721,37.7411994934
LPPI,PIX,-28.441299,38.554298
LPPM,PRM,-8.58396,37.1493
LPPR,OPO,-8.68138980865,41.2481002808
LPPS,PXO,-16.3500003815,33.0733985901
LPPT,LIS,-9.13592,38.7813
LPSJ,SJZ,-28.1758,38.665501
LPVR,VRL,-7.72047,41.2743
LPVZ,VSE,-7.88899,40.725498
LQBK,BNX,17.297500610351562,44.94139862060547
LQMO,OMO,17.84589958190918,43.282901763916016
LQSA,SJJ,18.331499099731445,43.82460021972656
LQTZ,TZL,18.72480010986328,44.45869827270508
LRAR,ARW,21.261999130249023,46.17660140991211
LRBC,BCM,26.91029930114746,46.52190017700195
LRBM,BAY,23.467252,47.660598
LRBS,BBU,26.102100372314453,44.50320053100586
LRCK,CND,28.488300323486328,44.36220169067383
LRCL,CLJ,23.686199,46.785198
LRCS,CSB,22.253299713134766,45.41999816894531
LRCV,CRA,23.888599395751953,44.31809997558594
LRIA,IAS,27.6205997467041,47.17850112915039
LROD,OMR,21.90250015258789,47.025299072265625
LROP,OTP,26.085,44.5711111
LRSB,SBZ,24.091299057006836,45.78559875488281
LRSM,SUJ,22.885700225830078,47.70330047607422
LRSV,SCV,26.35409927368164,47.6875
LRTC,TCE,28.71430015563965,45.0625
LRTM,TGM,24.412500381469727,46.46770095825195
LRTR,TSR,21.337900161743164,45.809898376464844
LSGG,GVA,6.108950138092041,46.23809814453125
LSGS,SIR,7.326944,46.219166
LSME,EML,8.305184,47.092444
LSZA,LUG,8.9105796814,46.00429916379999
LSZB,BRN,7.497149944309999,46.914100647
LSZG,ZHI,7.41719,47.181599
LSZH,ZRH,8.54917,47.464699
LSZR,ACH,9.560770034789998,47.4850006104
LSZS,SMV,9.884110450744629,46.53409957885742
LTAC,ESB,32.995098114,40.128101348899996
LTAD,ANK,32.6885986328,39.949798584
LTAF,ADA,35.280399322499996,36.9822006226
LTAG,UAB,35.4258995056,37.002101898199996
LTAH,AFY,30.6011009216,38.726398468
LTAI,AYT,30.800501,36.898701
LTAJ,GZT,37.4786987305,36.9472007751
LTAN,KYA,32.561901,37.979
LTAT,MLX,38.0909996033,38.435298919699996
LTAU,ASR,35.4953994751,38.770401001
LTAW,TJK,36.367408752441406,40.307430267333984
LTAY,DNZ,29.7012996674,37.7855987549
LTBA,ISL,28.8146,40.976898
LTBF,BZI,27.926000595092773,39.619300842285156
LTBG,BDM,27.977699279785156,40.31800079345703
LTBH,CKZ,26.4267997742,40.1376991272
LTBI,ESK,30.582099914599997,39.7840995789
LTBJ,ADB,27.156999588,38.2924003601
LTBL,IGL,27.010099411,38.513000488299994
LTBQ,KCO,30.08329963684082,40.73500061035156
LTBR,YEI,29.5625991821,40.2551994324
LTBS,DLM,28.7924995422,36.7131004333
LTBU,TEQ,27.919099807739258,41.13819885253906
LTBY,AOE,30.5194,39.809898
LTCA,EZS,39.2914009094,38.6068992615
LTCC,DIY,40.201000213600004,37.893901825
LTCD,ERC,39.527000427199994,39.7102012634
LTCE,ERZ,41.17020034789999,39.9565010071
LTCF,KSY,43.1150016784668,40.562198638916016
LTCG,TZX,39.78969955444336,40.99509811401367
LTCH,SFQ,38.84709930419922,37.09429931640625
LTCI,VAN,43.332298278808594,38.46820068359375
LTCJ,BAL,41.1166000366,37.929000854499996
LTCK,MSR,41.66120147705078,38.747798919677734
LTCL,SXZ,41.84040069580078,37.97890090942383
LTCN,KCM,36.9535217285,37.5388259888
LTCO,AJI,43.025978088378906,39.654541015625
LTCP,ADF,38.4688987732,37.7313995361
LTCR,MQM,40.6316986084,37.223300933800004
LTCS,GNY,38.895592,37.445663
LTCV,NKT,42.0582,37.3647
LTCW,YKO,44.2381,37.5497
LTDA,HTY,36.282222747800006,36.36277771
LTFC,ISE,30.368400573699997,37.8554000854
LTFD,EDO,27.0137996674,39.554599762
LTFE,BJV,27.6643009186,37.25059890749999
LTFJ,SAW,29.3092,40.898602
LTFM,IST,28.741951,41.261297
LTGP,GZP,32.300598,36.299217
LUBL,BZY,27.777222,47.843056
LUKK,KIV,28.930999755859375,46.92770004272461
LUZ,LUZ,22.713611,51.240278
LWOH,OHD,20.7423,41.18
LWSK,SKP,21.621401,41.961601
LXGB,GIB,-5.3496599197400005,36.1511993408
LY-BCQ,BCQ,14.272,27.653
LYBE,BEG,20.3090991974,44.8184013367
LYBT,BJY,20.2575,44.935299
LYNI,INI,21.853701,43.337299
LYPG,TGD,19.2519,42.359402
LYTV,TIV,18.72330093383789,42.404701232910156
LZIB,BTS,17.21269989013672,48.17020034790039
LZKZ,KSC,21.241100311279297,48.66310119628906
LZO,LZO,105.468407,29.030357
LZPP,PZY,17.828399658203125,48.62519836425781
LZSL,SLD,19.13409996032715,48.63779830932617
LZTT,TAT,20.2411003113,49.073600769
LZZI,ILZ,18.6135005951,49.231498718299996
MBGT,GDT,-71.14230346679688,21.444499969482422
MBNC,NCA,-71.939598,21.9175
MBPV,PLS,-72.26589965820312,21.77359962463379
MBSC,XSC,-71.528503418,21.515699386599998
MDBH,BRX,-71.12039947509766,18.25149917602539
MDCR,CBJ,-71.6447982788086,17.929000854492188
MDCY,AZS,-69.7419967651,19.2670001984
MDJB,JBQ,-69.98560333251953,18.572500228881836
MDLR,LRM,-68.91179656982422,18.450700759887695
MDPC,PUJ,-68.36340332030001,18.567399978599997
MDPP,POP,-70.56999969482422,19.75790023803711
MDSD,SDQ,-69.668899536133,18.42970085144
MDST,STI,-70.60469818115234,19.406099319458008
MGCB,CBV,-90.40670013427734,15.468999862670898
MGGT,GUA,-90.527496,14.5833
MGPB,PBR,-88.583801,15.7309
MGRB,RUV,-90.44529724121094,15.991999626159668
MGRT,RER,-91.69730377197266,14.520999908447266
MGSJ,GSJ,-90.83580017090001,13.936200141899999
MGTK,FRS,-89.86640167239999,16.913799285899998
MHLC,LCE,-86.852997,15.7425
MHLM,SAP,-87.923599,15.4526
MHNJ,GJA,-85.906601,16.4454
MHRO,RTB,-86.523003,16.316799
MHSC,XPL,-87.621201,14.3824
MHTE,TEA,-87.4758,15.7759
MHTG,TGU,-87.21720123291016,14.06089973449707
MHTJ,TJI,-85.938202,15.9268
MKBS,OCJ,-76.96900177001953,18.404199600219727
MKJP,KIN,-76.7874984741211,17.935699462890625
MKJS,MBJ,-77.91339874267578,18.503700256347656
MKKJ,POT,-76.53450012210001,18.1987991333
MKTP,KTP,-76.82379913330078,17.98859977722168
MMAA,ACA,-99.75399780273438,16.757099151611328
MMAN,NTR,-100.237,25.865601
MMAS,AGU,-102.318001,21.705601
MMBT,HUX,-96.262604,15.7753
MMCB,CVJ,-99.26129913330078,18.834800720214844
MMCE,CME,-91.79900360107422,18.65369987487793
MMCL,CUL,-107.474998474,24.7644996643
